Dataset_Name,Samples
tempNLI,"[{'premise': 'パットが工場を継いだ。デイヴが工場を継いだ。パットがデイヴより後に工場を継いだ。', 'hypothesis': 'デイヴはパットより先に工場を継いだ。', 'label': 'entailment'}]"
tydiqa_copenlu,"[{'question_text': '宇田新太郎の出身大学は何', 'document_plaintext': '富山県下新川郡舟見町（現・入善町）出身。旧制魚津中学、広島高等師範学校を経て、一旦、長野県の旧制大町中学で教職に就くが、その後に東北帝国大学工学部電気工学科に入学。1924年に卒業後そのまま大学に奉職し、当時東北帝国大学で隆盛をみた超短波をはじめとする電磁波による電気通信の研究に従事し、宇田の主導的研究によって、八木秀次とともに八木・宇田アンテナを共同発明した。更に後年、インド国に出張し、UNESCO Expert\u3000として、インド国立物理研究所電子部長（1955年 4月 1日－1958年 3月 31日）を勤めた。その間日本製通信機器を使用して、熱帯地方に於けるマイクロ波通信回線に関する多くの基礎的データの蓄積に貢献した。昭和7年（第22回）日本学士院賞受賞。1966年、勲二等瑞宝章受章。 工学博士。死亡叙勲、勲二等旭日重光章。', 'annotations': '東北帝国大学'}]"
tydiqa_copenlu,"[{'question_text': 'アメリカ南北戦争が続いた期間は？', 'document_plaintext': '南北戦争（なんぼくせんそう、English: American Civil War）は、1861年から1865年にかけて、アメリカ合衆国の北部諸州とアメリカ連合国を称した南部諸州との間で行われた内戦である。奴隷制存続を主張するアメリカ南部諸州のうち11州が合衆国を脱退、アメリカ連合国を結成し、合衆国にとどまった北部23州との間で戦争となった。この戦争では史上初めて近代的な機械技術が主戦力として投入された。', 'annotations': '1861年から1865年'}]"
tydiqa_copenlu,"[{'question_text': '生態学とはどのような学問ですか？', 'document_plaintext': '生態学（せいたいがく、English: ecology）は、生物と環境の間の相互作用を扱う学問分野である。', 'annotations': '生物と環境の間の相互作用を扱う学問'}]"
tydiqa_copenlu,"[{'question_text': '仮名はいつ創られた', 'document_plaintext': '正倉院所蔵の奈良時代の公文書のなかには、本来「多」と書くところを「夕」、「牟」と書くのを「ム」と書くというように、漢字の一部を使ってその字の代わりとした表記が見られ、また現在の平仮名「つ」に似た文字が記されたりもしている。この「つ」に似た文字は漢字の「州」を字源にしているといわれるが、このように漢字の一部などを使って文字を表すことは、のちの平仮名・片仮名の誕生に繋がるものといえる。', 'annotations': '奈良時代'}]"
tydiqa_copenlu,"[{'question_text': 'マスキュレアー2の重量は？', 'document_plaintext': '全長：6.0m\n翼幅：19.5m\n胴体高さ：1.5m\n主翼面積：11.7m2\nアスペクト比：32.5\n主翼翼型：FX76MP改(改修はディーター・アルトハウスによる)\n機体重量：25kg\n全備重量：78kg\n翼面荷重：65.4N/m2\n最低速度：10m/s\n最小必要出力：250W(10m/s時)\n最大必要出力：315W(12m/s時)\n最小沈下速度：0.27m/s\n最大滑空比：37\nプロペラ直径：2.68m', 'annotations': '25kg'}]"
wiki_atomic_edits_deletions,"[{'base_sentence': ';マスク、植木鉢など:Aボタンで拾って使う.', 'phrase': 'Aボタンで', 'edited_sentence': ';マスク、植木鉢など:拾って使う.'}]"
wiki_atomic_edits_deletions,"[{'base_sentence': 'また、前年の「愛の休日」の大ヒットの影響で、二匹目のドジョウ的にフランスのシンガーであるアラン・シャンフォーが「第2のポルナレフ」のキャッチフレーズで日本デビューを果たした.', 'phrase': 'アラン・シャンフォー', 'edited_sentence': 'また、前年の「愛の休日」の大ヒットの影響で、二匹目のドジョウ的にフランスのシンガーであるが「第2のポルナレフ」のキャッチフレーズで日本デビューを果たした.'}]"
wiki_atomic_edits_deletions,"[{'base_sentence': 'と叫びながらスリップし、時間を止めたこともある.:連載初期およびアニメ版第1作では、タイムくんはアラレを除く千兵衛の発明品の中でよく顔を見せている.', 'phrase': 'アラレを除く', 'edited_sentence': 'と叫びながらスリップし、時間を止めたこともある.:連載初期およびアニメ版第1作では、タイムくんは千兵衛の発明品の中でよく顔を見せている.'}]"
wiki_atomic_edits_deletions,"[{'base_sentence': 'ブウ(純粋)戦でベジータが蘇った地球人達に元気玉への協力を申し出た際には、「らしくない真似をしやがる」と言いつつも笑みを浮かべて応えた.', 'phrase': '、', 'edited_sentence': 'ブウ(純粋)戦でベジータが蘇った地球人達に元気玉への協力を申し出た際には「らしくない真似をしやがる」と言いつつも笑みを浮かべて応えた.'}]"
wiki_atomic_edits_deletions,"[{'base_sentence': '建仁2年(1202年)正三位に叙せられ、7月22日に従二位に叙せられ、征夷大将軍宣下.', 'phrase': '正三位に叙せられ、7月22日に従二位に叙せられ、', 'edited_sentence': '建仁2年(1202年)征夷大将軍宣下.'}]"
wiki_atomic_edits_insertions,"[{'base_sentence': 'また2006年8月の第13回大会は、初の東京決戦となる後楽園ホールで決勝戦を開催.', 'phrase': 'し、以降東京でも定期的に開かれる', 'edited_sentence': 'また2006年8月の第13回大会は、初の東京決戦となる後楽園ホールで決勝戦を開催し、以降東京でも定期的に開かれる.'}]"
wiki_atomic_edits_insertions,"[{'base_sentence': ""By12:20,thefirehadspreadtoStGeorge'sHall,abanquetinghallandthelargestoftheStateApartments."", 'phrase': '年', 'edited_sentence': ""By12:20年,thefirehadspreadtoStGeorge'sHall,abanquetinghallandthelargestoftheStateApartments.""}]"
wiki_atomic_edits_insertions,"[{'base_sentence': '天理教が経営する学校法人天理大学の傘下にある.', 'phrase': '附属高等学校', 'edited_sentence': '天理教が経営する学校法人天理大学の傘下にある附属高等学校.'}]"
wiki_atomic_edits_insertions,"[{'base_sentence': '簡易保険(かんいほけん)とは、郵便局で取り扱っている、日本郵政公社が運営する生命保険.', 'phrase': '日本の', 'edited_sentence': '簡易保険(かんいほけん)とは、日本の郵便局で取り扱っている、日本郵政公社が運営する生命保険.'}]"
wiki_atomic_edits_insertions,"[{'base_sentence': 'また、「宮大工」でつちかった木工技術による、複雑なからくり仕掛けも持ち味である.', 'phrase': '高度な', 'edited_sentence': 'また、「宮大工」でつちかった高度な木工技術による、複雑なからくり仕掛けも持ち味である.'}]"
xor_tydi_qa,"[{'question': '公認会計士が日本で職業となったのはいつから', 'answers': '1700s'}]"
xor_tydi_qa,"[{'question': 'モビー・グレープはいつ解散した', 'answers': '2001'}]"
